               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.040679,             0.02661,           0.0011679,             0.83302,             0.78332,             0.82916,             0.47533,             0.04869,            0.031684,          0.00049146,            0.007888,            0.007888,            0.007888
                  34,            0.041958,            0.029914,           0.0011494,             0.76833,             0.79216,             0.79933,             0.45499,             0.04855,            0.032498,          0.00056103,            0.007822,            0.007822,            0.007822
                  35,            0.041187,             0.03111,           0.0017864,             0.81575,             0.75927,             0.78596,             0.45409,            0.052316,            0.033654,          0.00058767,            0.007756,            0.007756,            0.007756
                  36,            0.042044,            0.030242,          0.00096464,             0.82728,             0.78383,             0.81896,              0.4459,            0.050937,            0.032137,          0.00050012,             0.00769,             0.00769,             0.00769
                  37,             0.03943,            0.029022,          0.00094056,              0.7949,             0.72553,             0.77036,             0.44203,             0.05165,            0.033843,          0.00047722,            0.007624,            0.007624,            0.007624
                  38,            0.038691,            0.025805,           0.0011922,             0.78493,             0.77894,             0.80107,             0.44961,            0.050238,            0.033669,          0.00055535,            0.007558,            0.007558,            0.007558
                  39,             0.04097,            0.028147,          0.00093755,             0.84832,              0.7553,             0.78954,             0.46162,            0.050374,            0.032098,           0.0007313,            0.007492,            0.007492,            0.007492
                  40,            0.041603,            0.030535,          0.00099272,             0.81711,             0.74827,             0.77102,             0.44275,             0.05075,            0.037774,          0.00046293,            0.007426,            0.007426,            0.007426
                  41,            0.038977,            0.028074,           0.0010859,             0.86587,             0.77656,             0.81905,             0.49546,            0.046632,            0.031324,          0.00051113,             0.00736,             0.00736,             0.00736
                  42,            0.039456,            0.029047,          0.00078083,             0.80796,              0.7786,             0.80077,             0.47576,             0.05024,            0.032584,          0.00067088,            0.007294,            0.007294,            0.007294
                  43,            0.038034,            0.026761,          0.00079759,              0.8223,              0.7682,             0.81629,             0.46845,             0.04704,             0.03242,           0.0018102,            0.007228,            0.007228,            0.007228
                  44,            0.039895,            0.027192,          0.00099329,             0.87445,             0.80895,             0.84156,             0.49426,            0.045253,            0.032297,          0.00039021,            0.007162,            0.007162,            0.007162
                  45,            0.037632,            0.025476,           0.0010936,              0.8263,             0.77776,             0.80886,             0.46595,            0.048958,            0.032771,           0.0004868,            0.007096,            0.007096,            0.007096
                  46,            0.036726,            0.025499,          0.00060474,             0.80113,             0.72859,             0.77129,             0.46871,            0.048728,            0.032208,           0.0010504,             0.00703,             0.00703,             0.00703
                  47,            0.039112,            0.028821,          0.00090485,             0.83981,             0.79365,             0.83405,             0.48442,            0.047708,            0.032033,          0.00035917,            0.006964,            0.006964,            0.006964
                  48,            0.037592,            0.026335,          0.00076921,             0.81548,             0.75561,             0.78796,             0.47418,            0.048059,            0.035903,          0.00054436,            0.006898,            0.006898,            0.006898
                  49,            0.038147,             0.02781,          0.00070393,             0.86675,             0.78238,              0.8385,             0.50791,            0.046984,            0.033227,          0.00056582,            0.006832,            0.006832,            0.006832
                  50,            0.039002,            0.029054,            0.001225,             0.78559,              0.7804,             0.79092,             0.45747,            0.049579,            0.033152,          0.00032062,            0.006766,            0.006766,            0.006766
                  51,            0.037176,            0.027107,           0.0010114,             0.81784,             0.79644,             0.81627,             0.47323,            0.047652,            0.033051,          0.00050586,              0.0067,              0.0067,              0.0067
                  52,            0.037817,            0.026359,          0.00099264,             0.83678,             0.79427,              0.8277,              0.4824,            0.046192,            0.032076,          0.00068064,            0.006634,            0.006634,            0.006634
                  53,             0.03638,            0.027534,          0.00067437,             0.83961,             0.79647,             0.83357,             0.52444,            0.044772,            0.032131,          0.00037004,            0.006568,            0.006568,            0.006568
                  54,            0.036198,            0.026119,           0.0010817,             0.83732,             0.80867,             0.81964,             0.52241,            0.044506,             0.03303,          0.00028519,            0.006502,            0.006502,            0.006502
                  55,            0.036234,            0.027175,          0.00069377,             0.83049,             0.81643,             0.82531,             0.50803,            0.046919,            0.032275,          0.00033066,            0.006436,            0.006436,            0.006436
                  56,            0.036473,             0.02645,          0.00067687,             0.84065,             0.80067,              0.8146,             0.49799,            0.048602,            0.031119,          0.00024006,             0.00637,             0.00637,             0.00637
                  57,            0.037721,            0.028661,          0.00084201,             0.85299,              0.7819,             0.82604,             0.50272,            0.047866,            0.034336,          0.00043852,            0.006304,            0.006304,            0.006304
                  58,            0.036396,            0.025134,          0.00080177,             0.86873,             0.81983,             0.84262,             0.52949,            0.047252,            0.032395,          0.00029168,            0.006238,            0.006238,            0.006238
                  59,            0.036763,            0.026198,          0.00074167,             0.83106,             0.81257,             0.83006,             0.51482,            0.048724,            0.032406,          0.00028642,            0.006172,            0.006172,            0.006172
                  60,            0.034624,            0.025892,          0.00089223,             0.85726,             0.78996,             0.82728,             0.51405,             0.04662,            0.032612,          0.00040602,            0.006106,            0.006106,            0.006106
                  61,            0.035587,            0.025515,           0.0006646,             0.83856,             0.80779,             0.83949,             0.52068,            0.046932,            0.032672,          0.00051835,             0.00604,             0.00604,             0.00604
                  62,            0.036817,             0.02714,          0.00055917,             0.88375,             0.79559,             0.85509,             0.54103,            0.044557,            0.031874,          0.00030062,            0.005974,            0.005974,            0.005974
                  63,             0.03401,            0.025395,          0.00070382,             0.83307,             0.80367,             0.83511,             0.51229,            0.044359,            0.035079,          0.00034713,            0.005908,            0.005908,            0.005908
                  64,            0.033973,            0.026738,          0.00077449,             0.84044,             0.78441,             0.82928,             0.51513,            0.045396,            0.034295,          0.00030568,            0.005842,            0.005842,            0.005842
                  65,            0.034473,             0.02388,           0.0005861,             0.82305,             0.77279,             0.81916,             0.51963,            0.045115,            0.036227,           0.0004291,            0.005776,            0.005776,            0.005776
                  66,            0.035059,            0.026413,          0.00051797,             0.81132,             0.80262,             0.81858,             0.52527,            0.044437,             0.03497,          0.00045009,             0.00571,             0.00571,             0.00571
                  67,            0.034834,            0.026527,          0.00049877,             0.83964,             0.80449,             0.82221,             0.52989,            0.046405,            0.033296,          0.00037957,            0.005644,            0.005644,            0.005644
                  68,            0.032665,            0.022676,          0.00067258,             0.87052,             0.74042,             0.79165,             0.51001,            0.050027,            0.036277,          0.00035396,            0.005578,            0.005578,            0.005578
                  69,            0.035748,            0.026696,          0.00043681,             0.84521,             0.80113,             0.83023,             0.52877,            0.046413,            0.032697,          0.00035888,            0.005512,            0.005512,            0.005512
                  70,            0.032848,            0.025381,           0.0003948,             0.88111,              0.8177,             0.85399,             0.55753,            0.044545,            0.031999,          0.00035654,            0.005446,            0.005446,            0.005446
                  71,            0.035188,            0.025805,          0.00047821,             0.85188,             0.76948,             0.80996,              0.5113,            0.047727,            0.033864,          0.00028469,             0.00538,             0.00538,             0.00538
                  72,            0.034601,            0.024373,          0.00048225,             0.86553,             0.79808,             0.83084,             0.52049,            0.047867,            0.031718,           0.0003115,            0.005314,            0.005314,            0.005314
                  73,            0.032902,            0.024277,          0.00062668,               0.884,             0.82232,             0.85588,             0.54316,            0.046026,            0.032451,          0.00025398,            0.005248,            0.005248,            0.005248
                  74,            0.033466,            0.024309,          0.00046076,             0.85638,             0.80682,              0.8453,             0.54635,            0.045964,            0.032633,          0.00029113,            0.005182,            0.005182,            0.005182
                  75,            0.031411,            0.024896,          0.00049794,             0.80201,             0.80015,             0.80013,             0.50713,            0.048539,             0.03392,          0.00050994,            0.005116,            0.005116,            0.005116
                  76,            0.032791,            0.024547,          0.00055539,             0.88955,             0.80232,             0.84087,             0.53417,            0.045778,            0.032191,          0.00025101,             0.00505,             0.00505,             0.00505
                  77,            0.032653,            0.025392,          0.00036411,             0.88118,             0.80978,             0.84975,             0.54721,            0.045684,            0.032238,          0.00022326,            0.004984,            0.004984,            0.004984
                  78,            0.033396,            0.026569,          0.00044071,             0.85357,             0.79524,             0.82003,             0.53912,            0.046391,            0.033823,          0.00018592,            0.004918,            0.004918,            0.004918
                  79,            0.032023,            0.024117,          0.00063571,             0.87788,             0.83091,             0.85004,             0.54634,            0.045566,            0.032484,          0.00021137,            0.004852,            0.004852,            0.004852
                  80,            0.031588,            0.023751,          0.00053568,             0.88251,             0.80248,             0.85678,             0.55673,            0.046193,            0.032542,          0.00052497,            0.004786,            0.004786,            0.004786
                  81,            0.032252,             0.02384,          0.00049192,             0.87867,             0.81013,             0.85653,             0.55897,            0.046074,            0.032873,          0.00030645,             0.00472,             0.00472,             0.00472
                  82,            0.032471,            0.024537,          0.00046273,             0.87525,             0.81572,              0.8516,             0.54662,            0.045321,            0.033514,          0.00033791,            0.004654,            0.004654,            0.004654
                  83,            0.034671,            0.028765,          0.00051803,             0.85645,              0.8111,             0.84126,             0.53944,            0.046136,            0.034423,          0.00033751,            0.004588,            0.004588,            0.004588
                  84,            0.032588,             0.02317,           0.0003579,             0.87979,             0.80093,             0.85335,             0.55732,            0.044577,            0.034487,          0.00033482,            0.004522,            0.004522,            0.004522
                  85,            0.029927,            0.023479,          0.00044351,             0.83769,             0.79458,             0.83125,             0.54341,            0.045108,            0.035067,          0.00054528,            0.004456,            0.004456,            0.004456
                  86,            0.031344,            0.022838,          0.00044553,             0.86573,             0.80641,              0.8621,             0.55919,            0.044748,             0.03344,          0.00082733,             0.00439,             0.00439,             0.00439
                  87,            0.030244,            0.023906,          0.00043425,             0.89708,             0.81755,             0.85737,              0.5535,            0.044733,            0.032982,          0.00022182,            0.004324,            0.004324,            0.004324
                  88,             0.03145,            0.022766,          0.00041056,             0.83462,             0.80515,             0.83881,             0.55298,            0.045071,            0.034491,           0.0002588,            0.004258,            0.004258,            0.004258
                  89,            0.032157,            0.023783,          0.00033804,             0.85914,             0.82437,             0.85955,             0.56694,            0.043718,            0.032412,           0.0003078,            0.004192,            0.004192,            0.004192
                  90,            0.031979,            0.023768,          0.00046157,             0.88118,             0.81572,              0.8528,             0.56076,             0.04443,             0.03337,          0.00027021,            0.004126,            0.004126,            0.004126
                  91,            0.031784,            0.024347,          0.00036443,             0.84792,             0.77279,             0.81726,             0.54572,            0.045418,            0.036369,          0.00024735,             0.00406,             0.00406,             0.00406
                  92,            0.031019,            0.024155,          0.00040489,             0.81606,             0.78468,             0.79731,             0.54062,            0.046152,            0.039994,          0.00016168,            0.003994,            0.003994,            0.003994
                  93,            0.030444,            0.022397,          0.00077405,             0.84259,             0.79247,              0.8304,             0.53953,            0.045763,              0.0344,          0.00033229,            0.003928,            0.003928,            0.003928
                  94,            0.030545,            0.022618,          0.00046584,             0.85011,             0.79194,             0.81517,             0.54944,            0.046604,            0.035246,          0.00017764,            0.003862,            0.003862,            0.003862
                  95,            0.029053,            0.022353,           0.0002336,             0.83467,             0.80488,             0.81802,             0.52863,            0.046979,            0.036296,          0.00014209,            0.003796,            0.003796,            0.003796
                  96,            0.030637,             0.02433,          0.00036208,             0.84872,             0.81242,              0.8358,             0.55796,            0.045362,            0.035405,          0.00025206,             0.00373,             0.00373,             0.00373
                  97,            0.028679,            0.021397,          0.00035524,             0.83213,              0.7947,             0.80666,             0.54502,            0.045896,            0.035985,          0.00013323,            0.003664,            0.003664,            0.003664
                  98,            0.029106,            0.021119,          0.00030625,             0.88012,             0.81176,             0.84108,             0.55631,            0.044203,            0.034198,           0.0001423,            0.003598,            0.003598,            0.003598
                  99,            0.028889,            0.022939,          0.00034596,             0.86802,             0.79703,              0.8405,             0.56246,            0.044703,            0.035612,          0.00018705,            0.003532,            0.003532,            0.003532
                 100,            0.029858,            0.021561,          0.00060096,             0.84574,             0.81363,             0.83866,             0.56411,            0.045482,            0.035147,          0.00016704,            0.003466,            0.003466,            0.003466
                 101,            0.029521,            0.021678,          0.00048259,             0.84359,             0.77543,             0.81817,             0.55044,            0.044746,            0.037107,          0.00037684,              0.0034,              0.0034,              0.0034
                 102,            0.029589,            0.021581,          0.00039513,             0.80606,             0.78764,             0.80105,             0.55187,             0.04579,            0.038482,          0.00023791,            0.003334,            0.003334,            0.003334
                 103,             0.02921,            0.021063,          0.00027288,             0.86705,             0.75596,             0.80589,             0.54344,            0.045488,            0.038007,           0.0002724,            0.003268,            0.003268,            0.003268
                 104,            0.029065,            0.022319,          0.00026844,             0.86221,             0.82166,             0.84042,               0.566,            0.044811,            0.035805,           0.0002681,            0.003202,            0.003202,            0.003202
                 105,            0.027505,            0.022139,          0.00032824,             0.86576,             0.80934,             0.84318,             0.54941,            0.045182,            0.035152,          0.00024728,            0.003136,            0.003136,            0.003136
                 106,            0.028548,            0.021872,          0.00029691,             0.84453,             0.81638,             0.82324,             0.53772,            0.046749,            0.036264,           0.0001429,             0.00307,             0.00307,             0.00307
                 107,            0.027908,            0.020814,           0.0003975,             0.84008,               0.821,             0.82857,             0.54482,              0.0454,            0.035889,          0.00023068,            0.003004,            0.003004,            0.003004
                 108,            0.027105,            0.022303,          0.00017818,             0.85508,             0.78071,             0.81793,             0.55464,            0.045524,            0.037823,          0.00026811,            0.002938,            0.002938,            0.002938
                 109,            0.028237,            0.023528,          0.00055144,             0.87963,             0.79525,             0.83286,             0.55238,             0.04454,            0.035819,          0.00017812,            0.002872,            0.002872,            0.002872
                 110,            0.029101,            0.023186,          0.00042568,             0.85662,             0.79855,             0.82413,             0.53291,            0.046386,            0.036288,          0.00027769,            0.002806,            0.002806,            0.002806
                 111,            0.028583,            0.021935,          0.00018183,             0.84098,             0.79481,             0.82657,             0.55336,            0.044587,            0.039219,          0.00023996,             0.00274,             0.00274,             0.00274
                 112,            0.027704,            0.022119,          0.00022368,             0.84886,             0.75231,             0.79368,             0.53483,            0.046113,             0.04492,          0.00022959,            0.002674,            0.002674,            0.002674
                 113,            0.027853,            0.020462,          0.00021593,             0.86947,             0.79657,             0.84409,             0.57115,            0.043725,            0.036252,          0.00035616,            0.002608,            0.002608,            0.002608
                 114,            0.027547,             0.02079,          0.00028247,             0.90339,             0.79364,              0.8427,             0.57307,            0.044051,             0.03565,          0.00024791,            0.002542,            0.002542,            0.002542
                 115,            0.029018,            0.023738,          0.00019834,             0.83975,             0.83157,             0.83522,             0.56738,            0.044184,            0.035607,          0.00015356,            0.002476,            0.002476,            0.002476
                 116,            0.028488,            0.021138,          0.00018559,             0.81668,             0.80526,             0.83133,             0.56342,            0.044826,              0.0387,          0.00024723,             0.00241,             0.00241,             0.00241
                 117,            0.027333,            0.020407,          0.00018878,             0.87213,             0.80805,             0.83716,             0.56529,            0.045215,             0.03567,           0.0001518,            0.002344,            0.002344,            0.002344
                 118,            0.027351,            0.022277,          0.00016793,              0.8824,             0.81463,             0.83409,             0.56394,            0.044916,            0.035834,          0.00017468,            0.002278,            0.002278,            0.002278
                 119,            0.027339,            0.020747,          0.00020772,             0.89073,             0.80779,             0.84085,             0.56738,            0.045033,            0.035811,          0.00021158,            0.002212,            0.002212,            0.002212
                 120,            0.028134,            0.022177,          0.00021175,             0.88885,             0.78277,             0.84081,             0.56592,            0.044765,            0.035569,          0.00015421,            0.002146,            0.002146,            0.002146
                 121,            0.026872,            0.021258,          0.00026933,             0.82184,             0.83157,             0.83849,             0.57061,             0.04503,            0.035809,          0.00020429,             0.00208,             0.00208,             0.00208
                 122,            0.027723,            0.021164,            0.000169,             0.86226,               0.821,             0.84384,             0.57245,            0.044392,            0.035586,          0.00031861,            0.002014,            0.002014,            0.002014
                 123,            0.026548,            0.021179,          0.00034907,             0.86897,             0.80232,             0.83409,             0.55734,            0.045859,            0.035437,          0.00039475,            0.001948,            0.001948,            0.001948
                 124,            0.026065,            0.020299,          0.00063184,              0.8681,             0.78336,             0.82246,             0.55075,            0.045928,            0.035843,          0.00044693,            0.001882,            0.001882,            0.001882
                 125,            0.027266,            0.020998,          0.00028936,             0.88712,             0.81176,             0.84923,             0.56732,            0.044769,            0.036223,          0.00019264,            0.001816,            0.001816,            0.001816
                 126,            0.027626,            0.023894,          0.00027315,             0.88464,             0.81917,             0.84855,             0.57556,            0.044199,            0.035531,          0.00014993,             0.00175,             0.00175,             0.00175
                 127,            0.025651,             0.02041,          0.00024323,             0.87996,             0.81298,             0.83876,             0.57797,            0.044527,            0.035439,          0.00019882,            0.001684,            0.001684,            0.001684
                 128,            0.026298,            0.020067,          0.00027337,              0.8616,             0.80978,             0.83757,             0.57199,             0.04448,            0.036913,          0.00032202,            0.001618,            0.001618,            0.001618
                 129,            0.024756,            0.017864,          0.00026164,              0.8445,             0.81616,             0.83405,             0.57217,            0.044501,            0.036915,          0.00025909,            0.001552,            0.001552,            0.001552
                 130,            0.026599,            0.020065,          0.00022499,             0.88778,              0.8111,             0.84117,             0.57627,            0.044275,            0.035504,          0.00010264,            0.001486,            0.001486,            0.001486
                 131,            0.026454,            0.020342,          0.00074752,             0.88592,             0.82431,             0.84765,             0.58399,            0.043487,             0.03575,          0.00012525,             0.00142,             0.00142,             0.00142
                 132,            0.026819,            0.022879,          0.00024677,             0.88504,             0.81506,             0.84559,               0.582,            0.043761,            0.036411,           0.0001984,            0.001354,            0.001354,            0.001354
                 133,            0.026042,             0.02107,          0.00012471,             0.87561,             0.80971,              0.8431,             0.58996,            0.043756,            0.036371,          0.00017535,            0.001288,            0.001288,            0.001288
                 134,            0.025546,            0.020567,          0.00026354,             0.86156,             0.81968,             0.84297,             0.58151,            0.044256,            0.035903,          0.00011612,            0.001222,            0.001222,            0.001222
                 135,            0.026423,            0.019903,           0.0001425,             0.86501,             0.81044,             0.83514,             0.57073,            0.044479,            0.036745,          7.8566e-05,            0.001156,            0.001156,            0.001156
                 136,            0.025826,            0.019988,          0.00012114,             0.87135,             0.81638,             0.84296,             0.57825,            0.044394,             0.03648,          0.00010515,             0.00109,             0.00109,             0.00109
                 137,            0.027583,            0.021351,           0.0001283,             0.85793,             0.81704,             0.83786,             0.57639,            0.044638,            0.036947,          0.00012015,            0.001024,            0.001024,            0.001024
                 138,            0.025537,            0.020192,          0.00013543,              0.8355,             0.82431,             0.83304,             0.57875,            0.044885,            0.037575,          9.0079e-05,            0.000958,            0.000958,            0.000958
                 139,            0.024868,            0.018021,          0.00012727,             0.86138,             0.81638,             0.83887,             0.57882,            0.044565,              0.0367,          8.3349e-05,            0.000892,            0.000892,            0.000892
                 140,            0.027277,            0.023367,          0.00011811,              0.8674,             0.80449,             0.83357,             0.57437,            0.044652,            0.037796,          9.9658e-05,            0.000826,            0.000826,            0.000826
                 141,            0.024328,            0.019591,          0.00026086,             0.87592,             0.80647,             0.83726,             0.58084,            0.044217,            0.037464,          7.9576e-05,             0.00076,             0.00076,             0.00076
                 142,            0.024562,            0.019164,          0.00011068,              0.8728,             0.81374,              0.8418,             0.57693,            0.044012,             0.03709,          0.00011573,            0.000694,            0.000694,            0.000694
                 143,            0.025904,            0.018937,          0.00012661,             0.87256,             0.80119,              0.8377,             0.57425,            0.044746,             0.03776,           0.0001202,            0.000628,            0.000628,            0.000628
                 144,            0.024882,            0.019958,          0.00018911,             0.87151,             0.80369,             0.83551,              0.5738,            0.044759,             0.03722,          0.00013722,            0.000562,            0.000562,            0.000562
                 145,            0.025853,            0.020964,          0.00023147,             0.87317,             0.81044,             0.83637,             0.57974,            0.044223,            0.037085,          0.00012913,            0.000496,            0.000496,            0.000496
                 146,            0.026198,            0.021439,          0.00012942,              0.8761,             0.80995,             0.84062,             0.57749,            0.044349,            0.037055,          0.00013204,             0.00043,             0.00043,             0.00043
                 147,            0.027154,            0.021778,           0.0002643,             0.87239,             0.81242,             0.83892,             0.58396,            0.044781,            0.036933,           0.0001666,            0.000364,            0.000364,            0.000364
                 148,            0.025453,            0.021025,          0.00014674,             0.86942,             0.81572,             0.84102,             0.58197,            0.044374,            0.036862,          0.00013978,            0.000298,            0.000298,            0.000298
                 149,            0.025865,            0.021359,          0.00021129,             0.87403,             0.81374,              0.8427,             0.58383,            0.044206,            0.036768,          0.00012112,            0.000232,            0.000232,            0.000232
