               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  16,            0.018898,            0.022328,           0.0043933,             0.91403,             0.89586,             0.94346,             0.72065,            0.016769,            0.013467,           0.0040916,            0.008515,            0.008515,            0.008515
                  17,            0.018675,            0.021818,           0.0041788,             0.90919,             0.91676,             0.95362,             0.70822,            0.017225,            0.013183,           0.0047369,            0.008416,            0.008416,            0.008416
                  18,            0.018607,            0.022086,           0.0041139,             0.88959,             0.89298,              0.9376,             0.70629,            0.017923,            0.013094,           0.0074124,            0.008317,            0.008317,            0.008317
                  19,            0.018513,            0.021928,            0.003758,              0.8943,             0.89796,             0.93887,              0.7112,            0.017451,            0.013979,           0.0051536,            0.008218,            0.008218,            0.008218
                  20,            0.017972,            0.021176,               0.004,             0.90508,             0.91222,             0.95427,             0.73831,             0.01705,            0.012479,           0.0061813,            0.008119,            0.008119,            0.008119
                  21,            0.018311,            0.021449,           0.0035911,             0.91685,             0.94215,             0.95114,             0.72405,            0.017335,            0.012958,           0.0033403,             0.00802,             0.00802,             0.00802
                  22,            0.017921,            0.021565,           0.0036427,             0.92544,             0.92572,             0.95257,             0.71956,            0.017171,             0.01253,           0.0032168,            0.007921,            0.007921,            0.007921
                  23,            0.017967,            0.021225,           0.0036255,             0.89633,             0.91923,             0.94189,             0.73139,            0.016193,            0.013204,           0.0042543,            0.007822,            0.007822,            0.007822
                  24,            0.017772,            0.021191,            0.003495,             0.90138,             0.95078,             0.95457,             0.72621,            0.018119,            0.012439,           0.0029003,            0.007723,            0.007723,            0.007723
                  25,             0.01767,            0.021163,           0.0037202,             0.92022,             0.90354,             0.95282,             0.74032,            0.015866,            0.012437,           0.0045924,            0.007624,            0.007624,            0.007624
                  26,            0.017234,            0.020423,           0.0036883,              0.9175,             0.93281,             0.95742,             0.73591,            0.016738,            0.012857,           0.0023888,            0.007525,            0.007525,            0.007525
                  27,            0.017431,            0.020847,           0.0034662,             0.92569,             0.92129,             0.95446,             0.74832,            0.016369,            0.012562,            0.003376,            0.007426,            0.007426,            0.007426
                  28,            0.017392,            0.020708,           0.0036319,             0.92535,             0.93677,              0.9586,             0.73223,            0.017163,             0.01239,           0.0037739,            0.007327,            0.007327,            0.007327
                  29,            0.016877,            0.020145,           0.0031544,              0.9198,             0.94278,             0.95371,             0.74467,            0.016203,            0.012777,           0.0022535,            0.007228,            0.007228,            0.007228
                  30,            0.016892,            0.020268,           0.0034429,             0.91924,             0.93072,             0.95738,             0.73747,            0.017085,            0.012444,           0.0032498,            0.007129,            0.007129,            0.007129
                  31,            0.016833,            0.019722,           0.0030583,             0.91324,             0.94238,             0.96073,             0.76239,            0.015736,            0.012217,           0.0028642,             0.00703,             0.00703,             0.00703
                  32,            0.016796,            0.020083,           0.0029135,             0.91471,             0.91804,             0.95587,             0.75441,            0.015836,            0.012577,           0.0035377,            0.006931,            0.006931,            0.006931
                  33,            0.016593,            0.020006,           0.0029792,              0.9078,             0.95287,             0.96038,             0.75247,            0.016767,             0.01209,           0.0029596,            0.006832,            0.006832,            0.006832
                  34,            0.016724,            0.019866,           0.0030025,             0.92734,             0.94059,             0.96085,             0.76614,            0.015884,             0.01251,           0.0028563,            0.006733,            0.006733,            0.006733
                  35,            0.016477,            0.020029,           0.0032095,             0.91269,              0.9218,              0.9559,               0.745,            0.016615,            0.012638,           0.0030789,            0.006634,            0.006634,            0.006634
                  36,            0.016421,            0.020036,           0.0031388,             0.92134,             0.94201,             0.96382,             0.76324,            0.015864,            0.012456,           0.0025797,            0.006535,            0.006535,            0.006535
                  37,            0.016238,            0.019939,           0.0030344,             0.92282,             0.93511,             0.95844,             0.74987,            0.016547,            0.012276,           0.0021399,            0.006436,            0.006436,            0.006436
                  38,             0.01613,             0.01985,           0.0028812,              0.9089,             0.92691,             0.95052,             0.72773,            0.017798,            0.012915,           0.0025616,            0.006337,            0.006337,            0.006337
                  39,            0.015991,            0.019695,           0.0026852,             0.91651,             0.94598,             0.95523,             0.75615,            0.016217,            0.012012,           0.0028287,            0.006238,            0.006238,            0.006238
                  40,            0.016089,            0.019949,           0.0028817,             0.90744,             0.92751,             0.95798,             0.76528,            0.015387,            0.012372,           0.0040488,            0.006139,            0.006139,            0.006139
                  41,            0.015929,            0.019591,           0.0030203,             0.91861,             0.95762,             0.96226,               0.773,            0.015558,            0.012154,           0.0022701,             0.00604,             0.00604,             0.00604
                  42,            0.015573,            0.019301,           0.0024668,             0.92007,             0.92883,             0.95726,             0.75799,            0.015781,            0.011874,           0.0030917,            0.005941,            0.005941,            0.005941
                  43,            0.015616,            0.019405,           0.0025018,             0.91396,             0.92448,             0.95867,             0.75648,            0.016131,            0.012516,           0.0031645,            0.005842,            0.005842,            0.005842
                  44,            0.015525,             0.01943,           0.0027171,             0.92589,             0.94448,              0.9621,             0.75621,            0.016094,            0.011875,           0.0025527,            0.005743,            0.005743,            0.005743
                  45,            0.015429,              0.0193,           0.0028983,             0.92311,             0.92213,             0.95828,             0.75986,            0.016697,            0.012095,           0.0042695,            0.005644,            0.005644,            0.005644
                  46,             0.01532,            0.019462,           0.0025624,             0.92423,             0.92418,             0.95873,             0.76937,              0.0155,            0.012072,           0.0031197,            0.005545,            0.005545,            0.005545
                  47,            0.015278,            0.018896,           0.0026852,             0.91663,             0.93977,             0.95815,             0.75276,            0.015895,            0.012069,            0.002256,            0.005446,            0.005446,            0.005446
                  48,            0.015204,            0.018899,           0.0026308,             0.92184,             0.94585,             0.96253,             0.76564,             0.01539,            0.011648,           0.0020557,            0.005347,            0.005347,            0.005347
                  49,            0.014928,            0.018981,           0.0022894,              0.9164,             0.92519,              0.9522,             0.75799,            0.015827,            0.012689,           0.0031852,            0.005248,            0.005248,            0.005248
                  50,            0.014883,            0.018659,           0.0022337,             0.91622,             0.93155,             0.95515,             0.75683,            0.015639,            0.012701,           0.0034355,            0.005149,            0.005149,            0.005149
                  51,            0.014972,             0.01873,           0.0023848,             0.92483,              0.9367,             0.95563,             0.75625,            0.015718,            0.012225,           0.0036773,             0.00505,             0.00505,             0.00505
                  52,            0.014741,            0.018775,           0.0022242,             0.92909,             0.94625,             0.96312,             0.76109,             0.01584,            0.011657,           0.0029394,            0.004951,            0.004951,            0.004951
                  53,            0.014742,            0.018581,            0.002484,             0.93316,             0.92201,             0.96319,             0.76429,            0.015559,            0.011876,           0.0026846,            0.004852,            0.004852,            0.004852
                  54,            0.014656,            0.018606,           0.0024707,             0.91957,             0.94842,             0.96144,             0.77206,            0.015083,            0.011494,           0.0024569,            0.004753,            0.004753,            0.004753
                  55,            0.014367,            0.018203,           0.0022989,             0.92326,             0.94669,              0.9582,             0.76627,            0.014499,            0.011665,           0.0027556,            0.004654,            0.004654,            0.004654
                  56,            0.014418,            0.018243,           0.0021524,             0.91669,             0.94686,             0.96241,             0.76941,            0.015891,            0.011904,           0.0022562,            0.004555,            0.004555,            0.004555
                  57,            0.014299,            0.018145,           0.0021098,             0.93062,             0.93823,             0.96167,             0.77316,            0.015673,            0.011763,           0.0019163,            0.004456,            0.004456,            0.004456
                  58,            0.014135,            0.018043,           0.0021309,             0.91615,             0.94779,             0.96257,             0.77549,            0.014759,            0.011852,           0.0020056,            0.004357,            0.004357,            0.004357
                  59,            0.014138,            0.017908,           0.0022019,             0.92302,             0.93087,              0.9618,             0.76994,            0.015216,            0.011886,           0.0023936,            0.004258,            0.004258,            0.004258
                  60,            0.014138,            0.018328,           0.0022838,             0.91784,             0.94567,             0.96077,             0.77759,            0.015201,            0.011961,           0.0025836,            0.004159,            0.004159,            0.004159
                  61,            0.014047,            0.017936,           0.0019815,             0.90923,             0.94881,             0.96136,             0.75936,            0.016013,             0.01221,           0.0024282,             0.00406,             0.00406,             0.00406
                  62,            0.013801,            0.017934,           0.0023232,             0.91016,             0.94387,             0.96181,             0.77426,             0.01522,            0.011756,           0.0030786,            0.003961,            0.003961,            0.003961
                  63,             0.01376,            0.017925,           0.0020637,             0.92121,             0.92318,             0.96073,             0.76312,            0.015576,            0.012364,           0.0033434,            0.003862,            0.003862,            0.003862
                  64,            0.013742,              0.0182,           0.0018639,             0.90724,             0.94546,             0.96079,             0.78117,            0.015123,            0.011827,           0.0021347,            0.003763,            0.003763,            0.003763
                  65,            0.013506,            0.017561,           0.0018927,             0.90689,             0.94987,             0.96208,             0.76839,            0.015626,            0.011743,           0.0024015,            0.003664,            0.003664,            0.003664
                  66,            0.013404,            0.017402,           0.0018795,               0.916,             0.94805,             0.95806,             0.76808,            0.015323,            0.011676,            0.002057,            0.003565,            0.003565,            0.003565
                  67,            0.013385,             0.01763,           0.0017011,             0.92149,             0.93815,              0.9614,             0.76428,            0.015924,            0.011922,           0.0023989,            0.003466,            0.003466,            0.003466
                  68,            0.013436,            0.017444,            0.001816,             0.92638,              0.9424,             0.96255,             0.76996,            0.015474,            0.011627,           0.0018326,            0.003367,            0.003367,            0.003367
                  69,            0.013187,            0.017267,           0.0017404,               0.923,             0.93054,             0.96198,             0.77681,            0.014719,            0.012094,           0.0023731,            0.003268,            0.003268,            0.003268
                  70,            0.013202,            0.017435,           0.0018897,             0.91869,             0.94438,             0.96009,             0.77695,            0.015118,            0.011549,           0.0028943,            0.003169,            0.003169,            0.003169
                  71,            0.013005,            0.016911,           0.0016979,             0.93772,             0.92862,             0.96279,             0.77478,            0.015166,            0.011673,           0.0023358,             0.00307,             0.00307,             0.00307
                  72,            0.013095,             0.01735,           0.0017637,             0.90585,             0.94313,             0.95856,             0.77942,            0.014946,            0.011714,           0.0026473,            0.002971,            0.002971,            0.002971
                  73,            0.012821,            0.017253,           0.0018467,             0.93323,             0.93845,             0.96136,             0.77471,            0.015038,            0.011472,           0.0022787,            0.002872,            0.002872,            0.002872
                  74,            0.012961,            0.017173,           0.0016776,             0.89799,             0.95498,             0.96224,             0.77733,            0.014931,             0.01168,           0.0026475,            0.002773,            0.002773,            0.002773
                  75,            0.012749,            0.017301,           0.0015664,             0.88678,             0.96157,             0.96147,             0.78282,            0.014539,            0.011767,           0.0023294,            0.002674,            0.002674,            0.002674
                  76,            0.012719,             0.01723,           0.0017946,              0.9179,             0.93213,             0.96025,              0.7816,            0.014749,            0.011788,           0.0022427,            0.002575,            0.002575,            0.002575
                  77,            0.012587,            0.016874,           0.0016153,             0.91645,             0.94271,             0.96107,             0.78624,            0.014825,            0.011622,           0.0023762,            0.002476,            0.002476,            0.002476
                  78,            0.012594,            0.016503,           0.0015614,             0.91944,             0.94173,             0.96157,             0.78404,            0.014893,            0.011666,           0.0022853,            0.002377,            0.002377,            0.002377
                  79,            0.012483,            0.016689,           0.0015954,             0.91969,             0.92858,             0.96087,             0.77023,            0.015483,            0.011938,           0.0025757,            0.002278,            0.002278,            0.002278
                  80,            0.012437,            0.016645,           0.0015598,             0.90918,             0.94828,             0.96193,             0.77877,            0.015119,            0.011848,           0.0019488,            0.002179,            0.002179,            0.002179
                  81,            0.012193,            0.016407,           0.0015704,             0.91207,             0.95065,             0.96068,               0.782,            0.015041,            0.011766,           0.0018744,             0.00208,             0.00208,             0.00208
                  82,            0.012258,            0.016616,           0.0016166,             0.91317,             0.94105,             0.96069,             0.78271,            0.014983,            0.012121,           0.0026367,            0.001981,            0.001981,            0.001981
                  83,            0.012244,            0.016525,           0.0015234,             0.92151,             0.94499,             0.96145,             0.78399,             0.01469,            0.011758,           0.0022011,            0.001882,            0.001882,            0.001882
                  84,            0.012004,            0.016085,            0.001627,             0.92197,             0.94318,              0.9614,             0.78344,            0.014766,            0.011881,            0.001913,            0.001783,            0.001783,            0.001783
                  85,            0.011795,            0.016345,           0.0013713,             0.92976,              0.9384,             0.96217,             0.78832,            0.014863,            0.011792,           0.0019427,            0.001684,            0.001684,            0.001684
                  86,            0.011868,            0.016248,           0.0014954,             0.93892,             0.92396,             0.96213,              0.7848,            0.014771,            0.011708,           0.0023827,            0.001585,            0.001585,            0.001585
                  87,            0.011658,            0.016498,           0.0014275,             0.93995,             0.92039,               0.963,             0.78211,            0.014782,            0.011807,           0.0024708,            0.001486,            0.001486,            0.001486
                  88,            0.011687,            0.016315,           0.0013453,             0.93265,             0.92082,             0.96101,             0.78206,            0.014795,            0.011818,           0.0028347,            0.001387,            0.001387,            0.001387
                  89,            0.011572,            0.016072,            0.001264,             0.92841,             0.93797,             0.96146,             0.78619,              0.0149,            0.011677,           0.0025251,            0.001288,            0.001288,            0.001288
                  90,            0.011627,            0.016297,           0.0013787,             0.92861,              0.9369,             0.96185,             0.78963,            0.014772,            0.011755,           0.0025087,            0.001189,            0.001189,            0.001189
                  91,            0.011622,            0.016098,           0.0011794,              0.9303,             0.93485,             0.96277,             0.78893,            0.014887,            0.011738,           0.0022936,             0.00109,             0.00109,             0.00109
                  92,            0.011333,            0.016231,           0.0013258,             0.93232,             0.92461,              0.9623,             0.78217,            0.015093,            0.011911,           0.0022216,            0.000991,            0.000991,            0.000991
                  93,            0.011414,            0.016201,           0.0013211,             0.90764,             0.94228,             0.96406,             0.78727,            0.014968,            0.012077,            0.002334,            0.000892,            0.000892,            0.000892
                  94,            0.011356,            0.016088,           0.0013199,             0.91801,             0.94361,             0.96352,             0.78794,            0.014821,            0.011809,           0.0021992,            0.000793,            0.000793,            0.000793
                  95,            0.011304,            0.015825,           0.0013174,             0.90642,             0.94982,             0.96358,             0.78739,            0.014895,            0.011956,           0.0023203,            0.000694,            0.000694,            0.000694
                  96,             0.01121,            0.015813,           0.0012574,             0.91789,             0.94062,             0.96372,             0.79053,            0.014867,            0.011904,           0.0022121,            0.000595,            0.000595,            0.000595
                  97,            0.011243,            0.015749,           0.0011752,             0.91624,             0.94554,             0.96411,             0.78894,            0.015036,             0.01185,           0.0021263,            0.000496,            0.000496,            0.000496
                  98,            0.010984,             0.01568,            0.001214,             0.91005,             0.95097,             0.96388,             0.78882,             0.01489,            0.011858,           0.0021294,            0.000397,            0.000397,            0.000397
                  99,            0.010965,            0.015556,           0.0011398,             0.91189,             0.94749,             0.96364,              0.7875,            0.014854,            0.011944,           0.0021286,            0.000298,            0.000298,            0.000298
